move,waitedResult,optionChosen,movementTime
627,2,2,0.713623
628,1,0,1.843994
629,1,1,0.583252
630,2,0,0.697510
631,0,1,1.728271
632,1,1,0.357666
633,2,1,0.586914
634,1,1,0.243897
635,1,0,2.145264
636,2,0,1.114014
637,0,0,0.616943
638,1,1,1.319336
639,2,2,0.504639
640,0,0,0.846436
641,1,1,0.723389
642,2,2,0.839111
643,1,0,1.372070
644,1,1,0.806641
645,2,0,1.178955
646,0,0,1.297119
647,1,2,2.384033
648,2,2,1.167969
649,0,0,1.827881
650,1,1,0.739502
651,2,1,1.595215
652,0,0,0.764160
653,1,1,0.646484
654,2,2,0.754395
655,0,0,1.381348
656,1,1,0.918945
657,2,2,0.943604
658,0,0,1.112305
659,1,1,1.565186
660,2,2,0.671143
661,0,0,0.558106
662,1,1,0.779053
663,2,2,0.607178
664,0,0,4.021973
665,1,1,0.534424
666,2,2,0.510254
667,1,0,3.070801
668,1,1,0.453125
669,2,1,3.892822
670,0,1,0.225830
671,1,1,0.449707
672,2,1,1.232910
673,0,1,0.451172
674,1,1,1.215820
675,2,2,0.603027
676,1,0,1.312988
677,1,1,1.066650
678,2,2,1.358398
679,0,0,1.340820
680,1,1,2.802002
681,2,2,0.791992
682,0,0,0.889404
683,1,1,0.900879
684,2,2,0.901123
685,0,0,1.225342
686,1,1,0.906006
687,2,2,0.858887
688,0,0,0.807129
689,1,1,0.759277
690,2,2,0.559082
691,0,0,1.002686
692,1,1,1.004883
693,2,2,0.699951
694,1,0,0.597656
695,1,1,0.936035
696,2,2,1.521729
697,0,0,1.063721
698,1,1,0.938477
699,2,2,0.587647
700,0,0,0.819580
701,1,1,0.693604
702,2,2,0.475586
703,0,0,0.523682
704,1,1,0.386719
705,2,2,0.510986
706,1,1,0.650879
707,1,1,0.789795
708,2,2,1.158936
709,0,0,3.117920
710,1,1,1.510498
711,2,2,0.572022
712,0,0,1.205811
713,1,1,0.955811
714,2,2,0.720459
715,0,0,0.584473
716,1,1,0.507080
717,2,2,0.692627
718,0,0,1.731445
719,1,1,0.640869
720,2,2,1.013184
721,0,0,1.057617
722,1,1,0.954590
723,2,2,0.688477
724,0,0,0.617432
725,1,1,0.810791
726,2,2,0.825928
727,1,0,1.075195
728,1,1,1.799805
729,2,2,1.426758
730,0,0,0.631348
731,1,1,0.535889
732,2,2,0.544190
733,1,0,0.670166
734,1,1,0.991455
735,2,2,0.456299
736,1,0,1.486328
737,1,1,1.343506
738,2,2,0.780273
739,0,0,1.231445
740,1,1,1.013184
741,2,2,0.784424
742,0,0,0.779785
743,1,1,0.957031
744,2,2,1.110596
745,0,0,1.016357
746,1,1,0.506836
747,2,2,0.470947
748,0,0,1.690918
749,1,1,0.788574
750,2,2,0.449219
751,0,0,1.451416
752,1,1,0.787109
753,2,2,0.562988
754,0,0,2.787598
755,1,1,0.562012
756,2,2,0.447022
757,0,0,3.917725
758,1,1,3.373535
759,2,2,0.696289
760,0,0,4.025879
761,1,1,2.245361
762,2,2,0.584717
763,0,0,1.633057
764,1,1,0.807861
765,2,2,0.584229
766,1,0,4.380127
767,1,1,1.361816
768,2,2,0.897949
769,0,0,1.809814
770,1,1,1.490479
771,2,2,0.812256
772,0,0,1.754883
773,1,1,2.384766
774,2,2,0.710938
775,0,0,1.508057
776,1,1,0.924072
777,2,2,0.463379
778,1,0,1.535889
779,1,1,0.319092
780,2,2,0.696289
781,1,0,0.741699
782,1,2,0.927490
783,2,2,0.645996
784,0,0,2.255615
785,1,1,9.616699
786,2,2,0.335693
787,0,0,2.897461
788,1,1,0.562012
789,2,2,0.356690
790,0,1,0.406738
791,1,1,1.015869
792,2,2,0.356201
793,0,0,2.485352
794,1,1,1.004395
795,2,2,0.559326
796,0,0,0.675049
797,1,1,1.002441
798,2,2,0.559082
799,0,0,0.561523
800,1,1,1.454102
801,2,2,0.668457
802,0,0,1.232910
803,1,1,0.650879
804,2,2,0.555908
805,0,0,0.859375
806,1,1,1.030273
807,2,2,0.618408
808,1,0,0.964844
809,1,1,0.669922
810,2,2,0.670654
811,0,0,2.228516
812,1,1,0.781494
813,2,2,0.588135
814,0,0,0.809570
815,1,1,1.416748
816,2,2,1.284180
817,0,0,2.797119
818,1,1,1.059570
819,2,2,0.532715
