1,1,169,1,12,8,0.1008,2,0
1,1,170,1,12,8,0.066498,2,1
1,1,171,1,12,8,0.232483,2,2
1,1,172,1,12,8,0.117798,2,0
1,1,173,1,12,8,0.08252,2,1
1,1,174,1,12,8,0.101685,2,2
1,1,175,1,12,8,0.200684,2,0
1,1,176,1,12,8,0.065613,2,1
1,1,177,1,12,8,0.116699,2,2
1,1,178,1,12,8,1.637787,2,0
1,1,179,1,12,8,0.117889,2,1
1,1,180,1,12,8,0.334412,1,2
1,1,181,1,12,8,0.233612,2,0
1,1,182,1,12,8,3.544098,0,1
1,1,183,1,12,8,0.601196,1,2
1,1,184,1,12,8,0.384918,0,0
1,1,185,1,12,8,0.584076,1,1
1,1,186,1,12,8,0.151703,2,2
1,1,187,1,12,8,0.233215,0,0
1,1,188,1,12,8,0.082397,1,1
1,1,189,1,12,8,0.335205,2,2
1,1,190,1,12,8,3.276703,0,0
1,1,191,1,12,8,0.167481,2,1
1,1,192,1,12,8,2.742401,2,2
1,1,193,1,12,8,0.868408,1,0
1,1,194,1,12,8,0.083984,1,1
1,1,195,1,12,8,0.183685,1,2
1,1,196,1,12,8,0.133698,1,1
1,1,197,1,12,8,0.066711,1,1
1,1,198,1,12,8,0.217499,1,2
1,1,199,1,12,8,0.11792,1,1
1,1,200,1,12,8,0.351593,1,1
1,1,201,1,12,8,0.33551,1,2
1,1,202,1,12,8,0.149597,1,1
1,1,203,1,12,8,0.183106,1,1
1,1,204,1,12,8,0.786102,2,2
1,1,205,1,12,8,0.266907,2,0
1,1,206,1,12,8,0.116699,2,1
1,1,207,1,12,8,0.015717,2,2
1,1,208,1,12,8,0.016998,2,0
1,1,209,1,12,8,0.25,2,1
1,1,210,1,12,8,0.048798,2,2
1,1,211,1,12,8,0.083099,2,0
1,1,212,1,12,8,0.016785,2,1
1,1,213,1,12,8,0.284699,2,2
1,1,214,1,12,8,0.150696,2,0
1,1,215,1,12,8,0.0495,2,1
1,1,216,1,12,8,0.283112,2,2
1,1,217,1,12,8,0.084015,2,0
1,1,218,1,12,8,0.033295,2,1
1,1,219,1,12,8,0.417297,2,2
1,1,220,1,12,8,2.676392,2,1
1,1,221,1,12,8,0.3172,2,1
1,1,222,1,12,8,3.745026,2,2
1,1,223,1,12,8,0.182495,2,0
1,1,224,1,12,8,0.803223,2,1
1,1,225,1,12,8,0.317505,0,2
1,1,226,1,12,8,0.63501,0,1
1,1,227,1,12,8,0.619293,0,1
1,1,228,1,12,8,0.753113,0,2
1,1,229,1,12,8,0.100403,0,1
1,1,230,1,12,8,0.049591,0,1
1,1,231,1,12,8,0.116608,0,2
1,1,232,1,12,8,1.740509,2,1
1,1,233,1,12,8,0.418121,1,1
1,1,234,1,12,8,0.718994,1,2
1,1,235,1,12,8,0.5354,1,0
1,1,236,1,12,8,1.6716,0,1
1,1,237,1,12,8,0.33429,0,2
1,1,238,1,12,8,4.431702,1,0
1,1,239,1,12,8,0.350617,1,1
1,1,240,1,12,8,0.837219,2,2
1,1,241,1,12,8,0.985596,0,1
1,1,242,1,12,8,0.151703,1,1
1,1,243,1,12,8,0.1008,1,2
1,1,244,1,12,8,0.116699,1,0
1,1,245,1,12,8,0.216431,0,1
1,1,246,1,12,8,0.167725,1,2
1,1,247,1,12,8,0.150452,1,0
1,1,248,1,12,8,0.032471,1,1
1,1,249,1,12,8,0.702026,2,2
1,1,250,1,12,8,0.266357,0,0
1,1,251,1,12,8,0.63501,1,1
1,1,252,1,12,8,0.133789,2,2
1,1,253,1,12,8,0.133789,0,1
1,1,254,1,12,8,0.383362,1,1
1,1,255,1,12,8,0.201721,2,2
1,1,256,1,12,8,0.586182,0,0
1,1,257,1,12,8,0.200806,1,1
1,1,258,1,12,8,0.132385,2,2
1,1,259,1,12,8,0.919983,0,0
1,1,260,1,12,8,0.3172,1,1
1,1,261,1,12,8,0.016663,2,2
1,1,262,1,12,8,0.165894,0,0
1,1,263,1,12,8,0.233521,1,1
1,1,264,1,12,8,0.234741,2,2
1,1,265,1,12,8,0.485474,0,0
1,1,266,1,12,8,0.13385,1,1
1,1,267,1,12,8,0.200256,2,2
1,1,268,1,12,8,0.752075,0,0
1,1,269,1,12,8,0.317566,1,1
1,1,270,1,12,8,1.354919,1,2
1,1,271,1,12,8,0.804016,2,1
1,1,272,1,12,8,0.283508,1,1
1,1,273,1,12,8,1.338623,1,2
1,1,274,1,12,8,3.5802,1,0
1,1,275,1,12,8,0.049683,1,1
1,1,276,1,12,8,4.498535,2,2
1,1,277,1,12,8,0.21759,2,0
1,1,278,1,12,8,0.015381,2,1
1,1,279,1,12,8,0.233398,2,2
1,1,280,1,12,8,0.049316,2,0
1,1,281,1,12,8,0.016479,2,1
1,1,282,1,12,8,0.031372,2,2
1,1,283,1,12,8,0.10083,2,0
1,1,284,1,12,8,0.250427,2,1
1,1,285,1,12,8,0.200501,2,2
1,1,286,1,12,8,0.016907,2,0
1,1,287,1,12,8,0.084778,2,1
1,1,288,1,12,8,0.249634,2,2
1,1,289,1,12,8,0.267517,2,0
1,1,290,1,12,8,0.299622,2,1
1,1,291,1,12,8,0.603577,1,2
1,1,292,1,12,8,0.216492,1,0
1,1,293,1,12,8,0.183044,1,1
1,1,294,1,12,8,0.166199,1,2
1,1,295,1,12,8,0.133484,1,0
1,1,296,1,12,8,0.066711,1,1
1,1,297,1,12,8,0.250794,1,2
1,1,298,1,12,8,6.038025,1,0
1,1,299,1,12,8,0.48523,1,1
1,1,300,1,12,8,0.117737,1,2
1,1,301,1,12,8,0.099609,1,1
1,1,302,1,12,8,0.870667,1,1
1,1,303,1,12,8,0.132202,1,2
1,1,304,1,12,8,0.535278,1,0
1,1,305,1,12,8,1.137085,1,1
1,1,306,1,12,8,0.451416,1,2
1,1,307,1,12,8,0.067017,1,0
1,1,308,1,12,8,0.166321,1,1
1,1,309,1,12,8,0.033203,1,2
1,1,310,1,12,8,0.36853,1,0
1,1,311,1,12,8,0.099854,1,1
1,1,312,1,12,8,0.183838,1,2
1,1,313,1,12,8,0.233398,1,0
1,1,314,1,12,8,0.032471,1,1
1,1,315,1,12,8,0.048401,1,2
1,1,316,1,12,8,0.535278,2,0
1,1,317,1,12,8,0.116577,2,1
1,1,318,1,12,8,0.133667,2,2
1,1,319,1,12,8,0.216736,2,0
1,1,320,1,12,8,0.016968,2,1
1,1,321,1,12,8,0.117188,2,2
1,1,322,1,12,8,0.017883,2,0
1,1,323,1,12,8,0.050903,2,1
1,1,324,1,12,8,0.200806,2,2
1,1,325,1,12,8,0.067932,2,0
1,1,326,1,12,8,0.301209,2,1
1,1,327,1,12,8,0.216614,2,2
1,1,328,1,12,8,0.083679,2,0
1,1,329,1,12,8,0.166992,2,1
1,1,330,1,12,8,0.083618,2,2
1,1,331,1,12,8,0.350891,2,1
1,1,332,1,12,8,0.134888,2,1
1,1,333,1,12,8,0.300598,2,2
1,1,334,1,12,8,0.48523,2,1
1,1,335,1,12,8,2.208374,0,1
1,1,336,1,12,8,0.166199,0,2
1,1,337,1,12,8,0.40033,0,0
1,1,338,1,12,8,0.016296,0,1
1,1,339,1,12,8,0.10083,0,2
1,1,340,1,12,8,0.083679,1,0
1,1,341,1,12,8,0.768433,1,1
1,1,342,1,12,8,0.149597,1,2
1,1,343,1,12,8,1.404297,2,0
1,1,344,1,12,8,0.048889,2,1
1,1,345,1,12,8,0.184021,2,2
1,1,346,1,12,8,0.049805,2,0
1,1,347,1,12,8,0.20044,2,1
1,1,348,1,12,8,0.116028,2,2
1,1,349,1,12,8,0.016663,2,0
1,1,350,1,12,8,0.200684,2,1
1,1,351,1,12,8,0.299927,2,2
1,1,352,1,12,8,0.283814,2,1
1,1,353,1,12,8,0.09967,2,1
1,1,354,1,12,8,0.066772,2,2
1,1,355,1,12,8,0.250305,2,0
1,1,356,1,12,8,0.066589,2,1
1,1,357,1,12,8,0.217712,2,2
1,1,358,1,12,8,0.234802,2,1
1,1,359,1,12,8,0.267761,2,1
1,1,360,1,12,8,0.25,2,2
1,1,361,1,12,8,0.233032,2,0
1,1,362,1,12,8,0.033997,2,1
1,1,363,1,12,8,0.182373,2,2
1,1,364,1,12,8,0.082581,2,1
1,1,365,1,12,8,0.033691,2,1
1,1,366,1,12,8,0.082092,2,2
1,1,367,1,12,8,0.084595,2,0
1,1,368,1,12,8,0.06665,2,1
1,1,369,1,12,8,0.08252,2,2
1,1,370,1,12,8,0.099915,2,1
1,1,371,1,12,8,0.132629,2,1
1,1,372,1,12,8,0.033813,2,2
1,1,373,1,12,8,0.149414,2,0
1,1,374,1,12,8,0.218506,2,1
1,1,375,1,12,8,0.133484,2,2
1,1,376,1,12,8,0.033508,2,0
1,1,377,1,12,8,0.116333,2,1
1,1,378,1,12,8,0.016907,2,2
1,1,379,1,12,8,0.133911,2,0
1,1,380,1,12,8,0.217163,2,1
1,1,381,1,12,8,0.200989,2,2
1,1,382,1,12,8,0.133545,2,1
1,1,383,1,12,8,0.169006,2,1
1,1,384,1,12,8,0.182678,2,2
1,1,385,1,12,8,0.150024,2,0
1,1,386,1,12,8,0.133728,2,1
1,1,387,1,12,8,0.150818,2,2
1,1,388,1,12,8,0.25061,2,0
1,1,389,1,12,8,0.083069,2,1
1,1,390,1,12,8,0.11792,2,2
1,1,391,1,12,8,0.031006,2,0
1,1,392,1,12,8,0.133789,2,1
1,1,393,1,12,8,0.083618,2,2
1,1,394,1,12,8,0.049805,2,0
1,1,395,1,12,8,0.081787,2,1
1,1,396,1,12,8,0.201294,2,2
1,1,397,1,12,8,0.184143,2,0
1,1,398,1,12,8,0.01593,2,1
1,1,399,1,12,8,0.234924,1,2
1,1,400,1,12,8,0.066772,1,1
1,1,401,1,12,8,0.116028,1,1
1,1,402,1,12,8,0.082947,1,2
1,1,403,1,12,8,0.05011,1,1
1,1,404,1,12,8,0.083557,1,1
1,1,405,1,12,8,0.032776,1,2
1,1,406,1,12,8,0.134399,1,0
1,1,407,1,12,8,0.100342,1,1
1,1,408,1,12,8,0.167786,1,2
1,1,409,1,12,8,0.13385,1,0
1,1,410,1,12,8,0.083923,1,1
1,1,411,1,12,8,0.066711,1,2
1,1,412,1,12,8,0.066895,1,1
1,1,413,1,12,8,0.135254,1,1
1,1,414,1,12,8,0.23407,1,2
1,1,415,1,12,8,0.249878,1,0
1,1,416,1,12,8,3.110779,1,1
1,1,417,1,12,8,1.304443,2,2
1,1,418,1,12,8,0.803345,0,0
1,1,419,1,12,8,0.467468,1,1
1,1,420,1,12,8,1.086792,2,2
1,1,421,1,12,8,0.434448,0,0
1,1,422,1,12,8,0.518189,1,1
1,1,423,1,12,8,0.466553,2,2
1,1,424,1,12,8,0.183777,0,1
1,1,425,1,12,8,0.116821,1,1
1,1,426,1,12,8,0.63562,2,2
1,1,427,1,12,8,0.06781,0,1
1,1,428,1,12,8,0.116516,1,1
1,1,429,1,12,8,0.685181,2,2
1,1,430,1,12,8,0.082642,1,1
1,1,431,1,12,8,0.703186,1,1
1,1,432,1,12,8,0.133606,2,2
1,1,433,1,12,8,0.618958,1,0
1,1,434,1,12,8,0.501892,1,1
1,1,435,1,12,8,0.232727,2,2
1,1,436,1,12,8,0.56897,1,0
1,1,437,1,12,8,0.869629,0,1
1,1,438,1,12,8,0.350586,1,2
1,1,439,1,12,8,0.032837,1,0
1,1,440,1,12,8,0.468506,1,1
1,1,441,1,12,8,0.35022,2,2
1,1,442,1,12,8,0.234253,0,0
1,1,443,1,12,8,0.702271,1,1
1,1,444,1,12,8,0.117065,2,2
1,1,445,1,12,8,1.639038,0,0
1,1,446,1,12,8,1.00293,1,1
1,1,447,1,12,8,0.485352,2,2
1,1,448,1,12,8,0.301514,0,0
1,1,449,1,12,8,0.603149,1,1
1,1,450,1,12,8,0.234619,2,2
1,1,451,1,12,8,3.36145,1,1
1,1,452,1,12,8,0.953491,1,1
1,1,453,1,12,8,1.522461,2,2
1,1,454,1,12,8,2.910278,1,1
1,1,455,1,12,8,0.63562,2,1
1,1,456,1,12,8,0.450928,1,2
1,1,457,1,12,8,0.050049,1,0
1,1,458,1,12,8,0.049561,1,1
1,1,459,1,12,8,0.133911,1,2
1,1,460,1,12,8,0.099976,1,0
1,1,461,1,12,8,0.017578,1,1
1,1,462,1,12,8,0.133667,1,2
1,1,463,1,12,8,0.250732,1,1
1,1,464,1,12,8,0.149658,1,1
1,1,465,1,12,8,0.06665,1,2
1,1,466,1,12,8,0.083496,1,0
1,1,467,1,12,8,0.151367,1,1
1,1,468,1,12,8,0.199951,1,2
1,1,469,1,12,8,0.11792,1,0
1,1,470,1,12,8,0.116821,1,1
1,1,471,1,12,8,0.150269,1,2
1,1,472,1,12,8,0.166504,1,1
1,1,473,1,12,8,0.150269,1,1
1,1,474,1,12,8,0.149414,1,2
1,1,475,1,12,8,0.266968,1,0
1,1,476,1,12,8,0.285523,1,1
1,1,477,1,12,8,0.232544,1,2
1,1,478,1,12,8,0.048828,1,0
1,1,479,1,12,8,0.032349,1,1
1,1,480,1,12,8,0.151367,1,2
1,1,481,1,12,8,0.333252,0,0
1,1,482,1,12,8,0.535523,2,1
1,1,483,1,12,8,0.217163,2,2
1,1,484,1,12,8,1.807129,1,0
1,1,485,1,12,8,0.033447,1,1
1,1,486,1,12,8,0.384644,1,2
1,1,487,1,12,8,0.535034,2,0
1,1,488,1,12,8,0.568481,1,1
1,1,489,1,12,8,0.485352,2,2
1,1,490,1,12,8,0.535034,0,1
1,1,491,1,12,8,0.285034,1,1
1,1,492,1,12,8,0.032593,1,2
1,1,493,1,12,8,0.617798,1,0
1,1,494,1,12,8,0.016235,1,1
1,1,495,1,12,8,0.400147,2,2
1,1,496,1,12,8,0.953247,0,1
1,1,497,1,12,8,0.216553,0,1
1,1,498,1,12,8,0.200806,0,2
1,1,499,1,12,8,0.535034,0,0
1,1,500,1,12,8,0.417236,1,1
1,1,501,1,12,8,0.08313,2,2
1,1,502,1,12,8,0.117188,1,0
1,1,503,1,12,8,0.55249,1,1
1,1,504,1,12,8,0.016724,1,2
1,1,505,1,12,8,0.267578,1,0
1,1,506,1,12,8,0.217285,1,1
1,1,507,1,12,8,0.200562,1,2
1,1,508,1,12,8,0.234497,1,0
1,1,509,1,12,8,0.218262,1,1
1,1,510,1,12,8,0.299927,1,2
1,1,511,1,12,8,0.719116,1,0
1,1,512,1,12,8,0.166992,1,1
1,1,513,1,12,8,0.234131,1,2
1,1,514,1,12,8,0.016724,1,0
1,1,515,1,12,8,0.217651,1,1
1,1,516,1,12,8,0.08374,1,2
1,1,517,1,12,8,0.033936,1,1
1,1,518,1,12,8,0.216431,1,1
1,1,519,1,12,8,0.050659,1,2
1,1,520,1,12,8,0.116821,1,0
1,1,521,1,12,8,0.133789,1,1
1,1,522,1,12,8,0.233765,1,2
1,1,523,1,12,8,0.234009,1,0
1,1,524,1,12,8,0.033447,1,1
1,1,525,1,12,8,0.167603,1,2
1,1,526,1,12,8,0.100342,1,0
1,1,527,1,12,8,0.200684,1,1
1,1,528,1,12,8,0.233521,1,2
1,1,529,1,12,8,0.166992,1,0
1,1,530,1,12,8,0.134277,1,1
1,1,531,1,12,8,0.2677,1,2
1,1,532,1,12,8,0.217285,1,0
1,1,533,1,12,8,0.083618,1,1
1,1,534,1,12,8,0.14978,1,2
1,1,535,1,12,8,0.217651,1,0
1,1,536,1,12,8,0.133789,1,1
1,1,537,1,12,8,0.083618,1,2
1,1,538,1,12,8,0.251343,1,0
1,1,539,1,12,8,0.167725,1,1
1,1,540,1,12,8,0.183838,1,2
1,1,541,1,12,8,0.267944,1,1
1,1,542,1,12,8,0.216065,1,1
1,1,543,1,12,8,0.117065,1,2
1,1,544,1,12,8,0.218018,1,1
1,1,545,1,12,8,0.16626,1,1
1,1,546,1,12,8,0.217407,1,2
1,1,547,1,12,8,0.100342,1,0
1,1,548,1,12,8,0.082642,1,1
1,1,549,1,12,8,0.033813,1,2
1,1,550,1,12,8,0.084473,1,0
1,1,551,1,12,8,0.167358,1,1
1,1,552,1,12,8,0.115967,1,2
1,1,553,1,12,8,0.200317,1,0
1,1,554,1,12,8,0.133545,1,1
1,1,555,1,12,8,3.579346,1,2
1,1,556,1,12,8,0.485596,1,0
1,1,557,1,12,8,0.217773,1,1
1,1,558,1,12,8,0.149902,1,2
1,1,559,1,12,8,0.050171,1,0
1,1,560,1,12,8,1.019287,1,1
1,1,561,1,12,8,0.351074,2,2
1,1,562,1,12,8,0.45166,1,0
1,1,563,1,12,8,0.183716,1,1
1,1,564,1,12,8,2.391724,1,2
1,1,565,1,12,8,0.417236,1,0
1,1,566,1,12,8,0.133179,1,1
1,1,567,1,12,8,0.200806,1,2
1,1,568,1,12,8,0.317261,1,1
1,1,569,1,12,8,0.033936,1,1
1,1,570,1,12,8,0.150635,1,2
1,1,571,1,12,8,0.10083,1,0
1,1,572,1,12,8,0.284668,0,1
1,1,573,1,12,8,0.820313,1,2
1,1,574,1,12,8,0.050903,1,0
1,1,575,1,12,8,0.250244,1,1
1,1,576,1,12,8,0.468262,1,2
1,1,577,1,12,8,0.501099,1,0
1,1,578,1,12,8,0.117798,1,1
1,1,579,1,12,8,0.168213,1,2
1,1,580,1,12,8,0.16687,1,0
1,1,581,1,12,8,0.216309,1,1
1,1,582,1,12,8,0.033813,1,2
1,1,583,1,12,8,0.134522,1,0
1,1,584,1,12,8,0.017212,1,1
1,1,585,1,12,8,0.067017,1,2
1,1,586,1,12,8,0.217285,1,0
1,1,587,1,12,8,0.117065,1,1
1,1,588,1,12,8,0.250488,1,2
1,1,589,1,12,8,0.167969,1,0
1,1,590,1,12,8,2.927368,1,1
1,1,591,1,12,8,0.100342,1,2
1,1,592,1,12,8,0.166138,1,0
1,1,593,1,12,8,0.299927,1,1
1,1,594,1,12,8,0.084595,1,2
1,1,595,1,12,8,0.099854,1,0
1,1,596,1,12,8,0.033203,1,1
1,1,597,1,12,8,0.10022,1,2
1,1,598,1,12,8,0.017578,1,0
1,1,599,1,12,8,0.200684,1,1
1,1,600,1,12,8,0.066895,1,2
1,1,601,1,12,8,0.234009,1,0
1,1,602,1,12,8,0.066895,1,1
1,1,603,1,12,8,0.233276,1,2
1,1,604,1,12,8,0.150269,1,1
1,1,605,1,12,8,0.06543,1,1
1,1,606,1,12,8,0.032715,1,2
1,1,607,1,12,8,0.116943,1,0
1,1,608,1,12,8,0.151367,1,1
1,1,609,1,12,8,0.049072,1,2
1,1,610,1,12,8,0.184326,1,0
1,1,611,1,12,8,0.100464,1,1
1,1,612,1,12,8,0.150147,1,2
1,1,613,1,12,8,0.11792,1,1
1,1,614,1,12,8,0.082642,1,1
1,1,615,1,12,8,0.150635,1,2
1,1,616,1,12,8,0.116333,1,0
1,1,617,1,12,8,0.117554,1,1
1,1,618,1,12,8,0.18335,1,2
1,1,619,1,12,8,0.150147,1,0
1,1,620,1,12,8,0.133545,1,1
1,1,621,1,12,8,0.066528,1,2
1,1,622,1,12,8,0.098999,1,0
1,1,623,1,12,8,0.133545,1,1
1,1,624,1,12,8,0.050659,1,2
1,1,625,1,12,8,0.08374,1,0
1,1,626,1,12,8,0.116211,1,1
1,1,627,1,12,8,0.033936,1,2
1,1,628,1,12,8,0.083862,1,0
1,1,629,1,12,8,0.200684,1,1
1,1,630,1,12,8,0.033203,1,2
1,1,631,1,12,8,0.066895,1,0
1,1,632,1,12,8,0.134522,1,1
1,1,633,1,12,8,0.08313,1,2
1,1,634,1,12,8,0.166748,1,0
1,1,635,1,12,8,0.116821,1,1
1,1,636,1,12,8,0.167236,1,2
1,1,637,1,12,8,0.384399,1,0
1,1,638,1,12,8,0.418579,1,1
1,1,639,1,12,8,0.117188,1,2
1,1,640,1,12,8,0.083496,1,0
1,1,641,1,12,8,0.116577,1,1
1,1,642,1,12,8,0.283936,1,2
1,1,643,1,12,8,0.183594,1,1
1,1,644,1,12,8,0.134644,1,1
1,1,645,1,12,8,0.536133,1,2
1,1,646,1,12,8,0.183594,0,0
1,1,647,1,12,8,0.116821,1,1
1,1,648,1,12,8,0.283447,1,2
1,1,649,1,12,8,0.133545,1,0
1,1,650,1,12,8,0.183838,1,1
1,1,651,1,12,8,0.467163,1,2
1,1,652,1,12,8,0.066284,1,0
1,1,653,1,12,8,0.685425,1,1
1,1,654,1,12,8,0.050049,1,2
1,1,655,1,12,8,0.167603,1,0
1,1,656,1,12,8,0.183838,1,1
1,1,657,1,12,8,0.099854,1,2
1,1,658,1,12,8,0.184448,1,0
1,1,659,1,12,8,0.216309,1,1
1,1,660,1,12,8,0.015625,1,2
1,1,661,1,12,8,0.049927,1,0
1,1,662,1,12,8,0.117065,1,1
1,1,663,1,12,8,0.167481,1,2
1,1,664,1,12,8,0.217773,1,1
1,1,665,1,12,8,0.182861,1,1
1,1,666,1,12,8,0.032959,1,2
